time_s,target_speed_rpm,speed_rpm,current_a,voltage_v,pwm_duty,load_torque_nm,speed_error_rpm
1.971,-600,-581.900415413327,-5.30196478888878,-15.2328595622933,0.63470248176222,-0.1,-18.1036252998737
1.9715,-600,-581.904996561003,-5.30562066690731,-15.2357273983409,0.634821974930872,-0.1,-18.0995845866731
1.972,-600,-581.910114271052,-5.30925512138027,-15.238588488536,0.634941187022333,-0.1,-18.0950034389972
1.9725,-600,-581.915764681236,-5.31286818598236,-15.2414427895801,0.635060116232503,-0.1,-18.0898857289482
1.973,-600,-581.921943939236,-5.31645989482763,-15.2442902586867,0.635178760778612,-0.1,-18.0842353187639
1.9735,-600,-581.928648202702,-5.32003028246531,-15.247130853579,0.635297118899126,-0.1,-18.078056060764
1.974,-600,-581.935873639307,-5.32357938387576,-15.2499645324877,0.635415188853655,-0.1,-18.0713517972979
1.9745,-600,-581.943616426798,-5.32710723446641,-15.2527912541488,0.635532968922866,-0.1,-18.0641263606927
1.975,-600,-581.951872753045,-5.33061387006766,-15.2556109778013,0.635650457408389,-0.1,-18.056383573202
1.9755,-600,-581.960638816091,-5.33409932692888,-15.2584236631854,0.635767652632723,-0.1,-18.0481272469555
1.976,-600,-581.969910824205,-5.33756364171434,-15.2612292705396,0.635884552939152,-0.1,-18.0393611839089
1.9765,-600,-581.979684995925,-5.34100685149923,-15.2640277605995,0.636001156691644,-0.1,-18.0300891757949
1.977,-600,-581.98995756011,-5.34442899376564,-15.2668190945945,0.636117462274771,-0.1,-18.0203150040749
1.9775,-600,-582.000724755983,-5.34783010639861,-15.2696032342465,0.636233468093606,-0.1,-18.0100424398904
1.978,-600,-582.011982833185,-5.35121022768211,-15.2723801417674,0.63634917257364,-0.1,-17.9992752440165
1.9785,-600,-582.023728051811,-5.35456939629512,-15.2751497798565,0.636464574160688,-0.1,-17.9880171668151
1.979,-600,-582.035956682464,-5.35790765130767,-15.2779121116991,0.636579671320795,-0.1,-17.9762719481889
1.9795,-600,-582.048665006294,-5.36122503217696,-15.2806671009636,0.636694462540148,-0.1,-17.9640433175361
1.98,-600,-582.061849315046,-5.36452157874338,-15.2834147117996,0.636808946324985,-0.1,-17.9513349937059
1.9805,-600,-582.075505911099,-5.36779733122668,-15.286154908836,0.636923121201501,-0.1,-17.9381506849543
1.981,-600,-582.089631107513,-5.37105233022206,-15.2888876571782,0.637036985715757,-0.1,-17.9244940889011
1.9815,-600,-582.104221228069,-5.37428661669628,-15.2916129224061,0.637150538433589,-0.1,-17.9103688924869
1.982,-600,-582.11927260731,-5.37750023198388,-15.2943306705725,0.637263777940519,-0.1,-17.8957787719309
1.9825,-600,-582.134781590583,-5.38069321778327,-15.2970408681998,0.637376702841659,-0.1,-17.8807273926897
1.983,-600,-582.150744534079,-5.38386561615297,-15.299743482279,0.637489311761625,-0.1,-17.8652184094166
1.9835,-600,-582.167157804872,-5.38701746950778,-15.3024384802665,0.637601603344439,-0.1,-17.8492554659206
1.984,-600,-582.184017780958,-5.39014882061495,-15.3051258300827,0.637713576253445,-0.1,-17.8328421951277
1.9845,-600,-582.201320851295,-5.3932597125905,-15.3078055001091,0.637825229171212,-0.1,-17.8159822190416
1.985,-600,-582.219063415838,-5.39635018889537,-15.3104774591867,0.637936560799446,-0.1,-17.7986791487049
1.9855,-600,-582.237241885579,-5.39942029333172,-15.3131416766135,0.638047569858897,-0.1,-17.780936584162
1.986,-600,-582.25585268258,-5.4024700700392,-15.3157981221424,0.638158255089269,-0.1,-17.7627581144215
1.9865,-600,-582.274892240015,-5.40549956349123,-15.3184467659791,0.638268615249127,-0.1,-17.7441473174197
1.987,-600,-582.294357002198,-5.40850881849127,-15.3210875787794,0.63837864911581,-0.1,-17.7251077599849
1.9875,-600,-582.314243424624,-5.41149788016921,-15.323720531648,0.638488355485333,-0.1,-17.7056429978015
1.988,-600,-582.334547973998,-5.41446679397763,-15.3263455961353,0.638597733172303,-0.1,-17.685756575376
1.9885,-600,-582.355267128273,-5.41741560568817,-15.3289627442358,0.638706781009824,-0.1,-17.6654520260021
1.989,-600,-582.37639737668,-5.42034436138792,-15.3315719483858,0.638815497849406,-0.1,-17.6447328717274
1.9895,-600,-582.397935219762,-5.42325310747573,-15.3341731814611,0.638923882560877,-0.1,-17.6236026233205
1.99,-600,-582.419877169405,-5.4261418906587,-15.3367664167749,0.639031934032288,-0.1,-17.6020647802384
1.9905,-600,-582.442219748871,-5.42901075794847,-15.3393516280758,0.639139651169826,-0.1,-17.5801228305948
1.991,-600,-582.464959492827,-5.43185975665776,-15.3419287895453,0.639247032897721,-0.1,-17.5577802511286
1.9915,-600,-582.488092947372,-5.43468893439671,-15.3444978757957,0.639354078158155,-0.1,-17.5350405071735
1.992,-600,-582.511616670076,-5.43749833906941,-15.3470588618682,0.639460785911174,-0.1,-17.5119070526277
1.9925,-600,-582.535527229998,-5.44028801887029,-15.3496117232303,0.639567155134595,-0.1,-17.4883833299243
1.993,-600,-582.559821207721,-5.4430580222807,-15.352156435774,0.639673184823915,-0.1,-17.4644727700025
1.9935,-600,-582.58449519538,-5.4458083980653,-15.3546929758133,0.639778873992223,-0.1,-17.4401787922788
1.994,-600,-582.609545796686,-5.44853919526867,-15.3572213200826,0.639884221670108,-0.1,-17.4155048046197
1.9945,-600,-582.634969626955,-5.45125046321179,-15.3597414457337,0.63998922690557,-0.1,-17.3904542033138
1.995,-600,-582.660763313132,-5.45394225148858,-15.3622533303343,0.640093888763927,-0.1,-17.3650303730452
1.9955,-600,-582.686923493822,-5.45661460996247,-15.3647569518655,0.640198206327728,-0.1,-17.3392366868676
1.996,-600,-582.713446819307,-5.45926758876301,-15.3672522887199,0.640302178696663,-0.1,-17.3130765061782
1.9965,-600,-582.740329951579,-5.46190123828239,-15.3697393196992,0.640405804987467,-0.1,-17.2865531806927
